>那老人眯着雙眼，有氣沒力地一笑，說道：「大功告成了！乖孩兒，你福澤深厚，遠過我的期望，你向這板壁空拍一掌試試！」<newline><newline>虛竹不明所以，依言虛擊一掌，只聽得喀喇喇一聲響，好好一堵板壁登時垮了半邊，比他出全力撞上十下，塌得還要厲害。虛竹驚得呆了，道：「那……那是什麼緣故？」<newline>那老人滿臉笑容，十分歡喜，也道：「那……那是什麼緣故？」虛竹道：「我怎麼……怎麼忽然有了這樣大的力道？」那老者微笑道：「你還沒學過本門掌法，這時所能使出來的內力，一成也還不到。你師父七十餘年的勤修苦練，豈同尋常？」<newline><newline>虛竹挺身而起，內心已知大事不妙，叫道：「你……你……什麼七十餘年勤修苦練？」那老人微笑道：「難道你此刻還不明白？真的還沒想到嗎？」<newline><newline>虛竹心中隱隱已感到了那老人此舉的真義，但這件事委實太過突兀，太也不可思議，實令人難以相信，囁囁嚅嚅地道：「老前輩是傳了一門神功……一門神功給了小僧麼？」<newline>那老人微笑道：「你還不肯稱我師父？」虛竹低頭道：「小僧是少林派的弟子，不能欺祖滅宗，改入別派。」那老人道：「你身上已沒半分少林派的功夫，還說是什麼少林弟子？你體內蓄積有‘逍遙派’七十餘年的神功，怎麼還不是本派弟子？」虛竹從來沒聽過「逍遙派」的名字，神不守舍地道：「逍遙派？」那老人微笑道：「乘天地之正，御六氣之辯，以遊於無窮，是的逍遙。你向上跳一下試試！」<newline>虛竹好奇心起，雙膝略彎，腳上用力，向上輕輕一跳。突然砰的一聲，頭頂一陣劇痛，眼前一亮，半個身子已穿破了屋頂，還在不住上升，忙伸手抓住屋頂，落下地來，接連跳了幾下，方始站住，如此輕功，委實匪夷所思，一時間並不歡喜，反甚感害怕。<newline>那老人道：「怎麼樣？」虛竹道：「我……我是入了魔道麼？」那老人道：「你安安靜靜坐不，聽我述說原因。時刻已經不多，只能擇要而言。你既不肯稱我師師，不願改宗，我也不來勉強於你。小師父，我求你幫個大忙，來我做一件事，你能答允麼？」<newline>虛竹素來樂於助人，佛家修六度，首重佈施，世人有難，自當盡力相助，便道：「前輩有命，自當竭力以赴。」這兩句話一出口，忽地想到此人的功夫似是左道妖邪一流，當即又道：「但如前輩命小僧辣非作歹，結害良善，那可不便從命了。」<newline>那老人臉現苦笑，問道：「什麼叫做‘，非作歹’？」虛竹一怔，道：「小僧是佛門弟子，損人害人之事，是決計不做的。」那老人道：「倘若世間有人，專做損人害人之事，兇殘毒辣，殺人無算，我命你去除滅了他，你答不答允？」虛竹道：「小僧要苦口婆心，勸他改過遷善。」那老人道：「倘若他執迷不悟呢？」虛竹挺直身子，說道：「伏魔除害，原是我輩當除之事。不過小僧能爲淺薄，恐怕不能當此重任。」<newline>那老人道：「那麼你答允了？」虛竹點頭道：「我答允了！」那老人神情歡悅，道：「很好，很好！我要你去除掉一個人，一個大大的惡人，那便是我的弟子丁春秋，今日武林中稱以星宿老怪便是。丁春秋爲禍世間，皆因我傳了他武功之故，此人不除，我的罪業不消。」<newline>虛竹噓了口氣，如釋重負，他親眼見到星宿老怪只一句話便殺了十名車伕，當真罪大惡極，師伯祖玄難大師又給他以邪術化去全身內力，便道：「除卻星宿老怪，乃是莫大功德，但小僧這點點功夫，如何能夠……」說到這裏，和那老人四目相對，見到他目光中嘲弄的神色，登時想起，「這點點功夫」五字似乎已經不對，當即住口。<newline><newline>那老人道：「此刻你身上這點點功夫，早已不在星宿老怪之下，更且在他之上，只是無人指點，不能善於運用，要除滅他確實還不夠，但你不用擔心，老夫自有安排。」<newline><newline>虛竹道：「小僧曾聽薛慕華施主說過星宿海丁……丁施主的惡行，只道老前輩已給他害死了，原來老前輩尚在人世，那……那可好得很，好得很。」<, 虛竹得到那人的七十年功力，他要虛竹去殺了丁春秋。
>那老人嘆了口氣，說道：「當年這逆徒勾結了我師妹，突然發難，將我打入深谷之中，老夫事先不備，險些喪命彼手。幸得我師妹良心發現，阻止他更下毒手，而我大徒兒蘇星河裝聾作啞，以本派諸般祕傳功法相誘，老夫才得苟延殘喘，多活了三十年。星河的資質本來也是挺不錯的，只可惜他給我引上了岔道，分心旁騖，去學琴棋書畫等等玩物喪志之事，我的上乘武功他是說什麼也學不到的了。這三十年來，我只盼覓得一個聰明而專心的徒兒，將我畢生武學都傳授於他，派他去誅滅丁春秋。可是機緣難逢，聰明的本性不好，保不定重蹈養虎貽患的覆轍；性格好的卻又悟性不足。眼看我天年將盡，再也等不了，這纔將當年所擺下的這個珍瓏公佈於世，以便尋覓才俊。我大限即到，已沒時候傳授武功，因此所收的這個關門弟子，必須是個聰明俊秀的少年。」<newline>虛竹聽他又說到「聰明俊秀」，心想自己資質並不聰明，「俊秀」二字，更無論如何談不上，低頭道：「世間俊雅的人物，的實不少，外面便有兩個人，一是慕容公子，另一位是姓段的公子。小僧將他們請來會見前輩如何？」<newline>那老人澀然一笑，說道：「我逆運‘北冥神功’，已將七十餘年的修真，盡數注入了你體中，哪裏還能再傳授第二個人？‘北冥神功’一經逆運，便似大水從大海中倒流，經從大江大河返回源頭一般。」<newline><newline>虛竹驚道：「前輩……前輩真的將畢生修我，都傳給了小僧？那……小僧……」<newline>那老人道：「此事對你到底是禍是福，此刻尚所難言。武功高強也未必是福。世間不會半分武功之人，無憂無慮，少卻多少爭競，少卻多少煩惱？當年我倘若只學琴學棋，學書學畫，不窺武學門徑，這一生我就快活得多了。」說典嘆了口長氣，心起頭來，從虛竹撞破的屋頂洞孔中望出去，似乎想起了不少往事，過了半晌，才道：「好孩子，丁春秋只道我早已命喪於他手下，是以行事肆無忌憚。這裏有一幅圖，上面繪的是我昔年大享清福之處，那是在大理國無量山中，你尋到我所藏武學典籍的所在，依法修習，武功便能強過這丁春秋。但你資質似乎也不甚佳，修習本門武功，只怕多有窒滯，說不定還有不少兇險危難。那你就須求無量山石洞中那個女子指點。她見你相貌不佳，多半不肯教你，你求他瞧在我份上……咳，咳……」說到這裏，連連咳嗽，已上氣不接下氣，說日從懷中取出一個小小卷軸，塞在虛竹手中。<newline><newline>虛竹頗感爲難，說道：「小僧學藝未成，這次奉師命下山送信，即當回山覆命，今後行止，須承師命而行。倘若本寺方丈和業師不準，便沒法遵辦前輩的囑咐了。」<newline><newline>那老人苦笑道：「倘若天意如此，要任由惡人橫行，那也無法可想，你……你……」說了兩個「你」字，突然間全身發抖，慢慢俯下身來，雙手撐在地下，似乎便要虛脫。, 老人向虛竹交代後要如何去尋找練功的方法，突然就全身發抖快要虛脫。
>虛竹吃了一驚，忙伸手扶住，道：「老……老前輩，你怎麼了？」那老人道：「我七十餘年的修煉已盡數傳付於你，今日天年已盡，孩子，你終究不肯叫我一聲‘師父’麼？」說這幾句時，已上氣不接下氣。<newline><newline>虛竹見他目光中祈求哀憐的神氣，心腸一軟，「師父」二字，脫口而出。<newline><newline>那老人大喜，用力從左手脫下一枚寶石指環，要給虛竹套在手指上，只是他力氣耗竭，連虛竹的手腕也抓不住。虛竹又叫了聲：「師父！」將戒指套上了自己手指。<newline>那老人道：「好……好孩子！你是我的第三個弟子，見到蘇星河，你……你就叫他大師哥。你姓什麼？」虛竹道：「我真的不知道。」那老人道：「可惜你相貌不好看，中間實有不少遺難之處，然而你是逍遙派掌門人，照理這女子不該違抗你的命令，如果你是年輕俊俏的美少年，那就有九成的成功指望……」越說聲音越輕，說到「指望」兩字時，已聲若遊絲，幾不可聞，突然間哈哈哈幾聲大笑，身子向前一衝，砰的一聲，額頭撞在地下，就此不動了。, 老人給了虛竹自己的功力，所以逐漸衰弱，他無力地幫他戴寶石指環，說他事他的第三弟子，之後便倒地不動。
虛竹忙伸手扶起，一探他鼻息，已然氣絕，忙合十唸佛：「我佛釋迦牟尼，教導，生，當無所住，而生其心。盼我佛慈悲，能以偌大願力，接引老先生往生西方極樂世界。」<newline>他和這老人相處不到一個時辰，原說不上有什麼情誼，但體內受了他七十餘年修煉的功力，隱隱之間，似乎這老人對自己比什麼人都更要親近，也可以說，這老人的一部分已變作了自己，忍不住悲從中來，放聲大哭。<newline>哭了一陣子，跪倒在地，向那老人的遺體拜了幾拜，默默禱祝：「老前輩，我叫你師父，那是不得已的，你可不要當真。你神識不昧，可不要怪我。」禱祝已畢，轉身從板壁破洞中鑽了出去，只輕輕一躍，便躥過兩道板壁，到了屋外。, 虛竹發現老人已經斷氣了，合掌念佛，離開木屋。
>虛竹出了木屋，不禁呆了，只見曠地上燒都一個大火柱，遍地都是橫七豎八倒伏的松樹。他進木屋似乎並無多時，但外面已鬧得天翻地覆，想來這些松樹都是在自己昏暈之時給人放倒的，因此在屋裏竟全沒聽到。<newline>又見屋外諸人在火柱之旁分成兩列。聾啞老人蘇星河站於右首，玄難等少林僧、康廣陵、薛慕華等一干人站在他身後。星宿老怪站於左首，鐵頭人遊坦之和星宿派，弟子站在其後，雙方似爲對峙。慕容復、王語嫣、鄧百川等家臣、段譽、朱丹臣等大理護衛、鳩摩智、段延慶、葉二孃、南海鱷神等則疏疏落落地站於遠處，顯得兩不相助。<newline><newline>蘇星河和丁春秋二人正催運掌力，推動火柱向對方燒去。眼見火柱斜偏向右，顯然丁春秋已佔上風。<newline><newline>各人目不斜視地瞧着火柱，虛竹從屋中出來，誰也沒加留神。王語嫣關心的只是表哥慕容復，而段譽關心的只是王語嫣，這兩人所看的雖均非火柱，但也決計不會來看虛竹一眼。<newline><newline>虛竹遠遠從衆人身後繞到右首，站在師叔慧鏡之側，見火柱越來越向己方偏來，蘇星河神色緊張，雙掌不住猛推，連衣服中都鼓足了氣，直如吃飽了風的船帆一般。, 出了木屋，外頭已經是不一樣的景象了，丁春秋和蘇星河二人正催運掌力，推動火柱向對方燒去，丁春秋佔上風。
>丁春秋卻談笑自若，衣袖輕揮，似乎漫不經心。他門下弟子頌揚之聲早響成一片：「星宿老仙舉重若輕，神功蓋世，今日叫你們大開眼界。」「我師父意在教訓旁人，這才慢慢催運神功，否則早已一舉將這姓蘇的老兒誅滅了。」「有誰不服，待會不妨來嚐嚐星宿老仙神功的滋味。」「你們倘若怕了，就算聯手而上，那也不妨！」「古往今來，無人能及星宿老仙！有誰膽敢螳臂當車，不過自取滅亡而已！」<newline>鳩摩智、慕容復、段延慶等均想：倘若我們幾人聯手而上，圍攻丁春秋，星宿老怪雖然厲害，也抵不住幾位高手的合力。但各人一來自重身分，不願聯手合攻一人；二來聾啞老人和星宿老怪同門自殘，旁人不必參與；三則相互間各有所忌，生怕旁人乘虛下手，是以星宿派往弟子雖將師父捧上了天，鳩摩智等均只微微而笑，不加理會。<newline>突然間火柱向前急吐，捲到了蘇星河身上，一陣焦臭過去，把他的長鬚燒得乾乾淨淨。蘇星河出力抗拒，纔將火柱推開，但火焰離他身子已不過兩尺，不住伸縮顫動，便如一條大蟒張口吐舌，要向他咬去一般。虛竹心下暗驚：「蘇施主只怕轉眼便要給丁施主燒死，那如何是好？」<newline>猛聽得鏜鏜兩響，跟着咚咚兩聲，鑼鼓之聲敲起，原來星宿派弟子懷中藏了鑼鼓鐃鈸、嗩吶喇叭，這時取了出來吹吹打打，宣揚師父威風，更有人搖起青旗、黃旗、紅旗、紫旗，大聲吶喊。武林中兩人比拼內功，居然有人在旁以鑼鼓助威，實是開天闢地以來從所未有之奇。鳩摩智哈哈大笑，說道：「星宿老怪臉皮之厚，當真是古往今來，無人能及！」<newline>鑼鼓聲中，一名星宿弟子取出一張紙來，高聲誦讀，駢四驪六，乃一篇「恭頌星宿老仙揚威中原贊」。此人請了一個腐儒撰此歌功頌德之辭，但聽得高帽與馬屁齊飛，法螺共鑼鼓同響，有云：「老仙年壽雖高，但長春不老，千歲年少，綺年玉貌，翩翩少年。不知者以悲後輩初學，然觀其蓋世神功，方知己不井底之蛙，不知仙姿之永葆青春也！該尊之稱‘少俠’，而不宜稱‘老仙’也。」<newline><newline>別小看了這些無恥歌頌之聲，於星宿老怪的內力，竟也大有推波助瀾之功。鑼鼓和頌揚聲中，火柱更旺，又向前推進了半尺。, 丁春秋應對從容，門下弟子在旁叫好助陣，蘇星河處於弱勢，鬍鬚還被傷掉了，星宿弟子的稱頌讓丁春秋內力更增。
突然間腳步聲響，二十餘名漢子從屋後奔出來，擋在蘇星河身前，便是適才。玄難等人上山的一干聾啞漢子，都是蘇星河的門人。丁春秋掌力催逼，火柱燒向這二十餘人身上，登時嗤嗤聲響，將一干人燒得皮焦肉爛。蘇星河想揮掌將他們推開，但隔得遠了，掌力不及。這二十餘人筆直地站神，全身越火，卻絕不稍動，只因口不能言，更顯悲壯。<newline><newline>這一來，旁觀衆人都聳然動容，連王語嫣和段譽的目光也都轉了過來。<newline>段譽叫道：「不得如此殘忍！」右手伸出，要以「六脈神劍」向丁春秋刺去，可是他運劍不得其法，全身充沛的內力只在體內轉來轉去，卻不能從手指中射出。他滿頭大汗，叫道：「慕容公子，你快出手製止。」<newline><newline>慕容複道：「段兄方家在此，小弟何敢班門弄斧？段兄的六脈神劍，再試一招吧！」<newline>段延慶來得晚了，沒見到段譽指發六脈神劍，聽了慕容復這話，不禁心頭大震，斜睨段譽，要看他是否真的會此神功，但見他右手手指點點劃劃，出手大有道理，但內力卻半點也無，心道：「什麼六脈神劍，倒嚇了我一跳。原來這小子虛張聲勢，招搖撞騙。雖然故老相傳，我段家有六脈神劍奇功，可哪裏有人練成過？」<newline><newline>慕容復見段譽並不出手，只道他有意如此，當下站在一旁，靜觀其變。<newline><newline>又過得一陣，二十餘個聾啞漢子在火柱燒炙下已死了大半，其餘小半也已重傷，紛紛摔倒，成了黑炭相似。鑼鼓聲中，丁春秋袍袖揮動，火柱又向蘇星河撲來。<newline>薛慕華叫道：「休得傷我師父！」縱身要擋到火柱之前。蘇星河揮掌將他推開，說道：「徒死無益！」左手凝聚殘餘內力，向火柱擊去。這時他內力幾將耗竭，這一掌只將火柱暫且一阻，只覺全身熾熱，滿眼望出去通紅一片，盡是火焰。他體內真氣即將油盡燈枯，料想丁春秋殺了自己後必定闖關直入，師父裝死三十年，終究難逃毒手。他身上受火柱煎迫，內心更服難過。, 聾啞漢子為了救蘇星河，被火焚身非死即傷，薛慕華為了保護師父也挺身而出，但都不敵丁春秋的武功。
>虛竹見蘇星河處境危殆萬分，但一直挺立當地，不肯後退半步，便即搶上前去，搭住他後心，想將他推在一旁，叫道：「徒死無益，快讓開吧！」便在此時，蘇星河正揮掌向外推出。他這一掌的力道已衰微之極，原不想有何功效，只是死戰到底，不肯束手待斃而已，哪知背心後突然間傳來一片渾厚無比的內力，且家數和他相同，這一掌推出，力道登時不知強了多少倍。只聽得呼的一聲響，火柱倒捲過去，直燒到丁春秋身上，餘勢未盡，連星宿倉弟子也都捲入火柱之中。<newline>霎時間鑼鼓聲嗆咚噹啷，嘈成一團，鐃鈸喇叭，隨地亂滾，「星宿派威震中原，我恩師當世無敵」的頌聲之中，夾雜實「哎唷，我的媽啊！」「乖乖不得了，星宿派逃命要緊！」「星宿派能屈能伸，下次再來揚威中原吧」的呼叫聲。<newline>丁春秋大吃一驚，其實虛竹的內力加上蘇星河的掌風，也未必便勝過了他，只是他已操必勝，正自心曠神怡，洋洋自得，於全無提防之際，突然間遭到反擊，不禁倉皇失措。同時他察覺到對方這一掌中所含內力圓熟老辣，遠在師兄蘇星河之上，而顯然又是本派功夫，莫非給自己害死了的師父突然顯靈？是師父的鬼魂來找自己算賬？他一想到此處，心神慌亂，內力凝聚不起，火柱捲到了身上，竟無力推回，衣衫鬚髮盡皆大火。<newline><newline>羣弟子「星宿老仙大勢不妙」呼叫聲中，丁春秋惶急大叫：「鐵頭徒兒，快快出手！」<newline><newline>遊坦之當即揮掌向火柱推去。只聽得嗤嗤嗤聲響，火柱遇到他掌風中的奇寒之氣，霎時間火焰熄滅，連青煙也消失得極快，地下僅餘幾段燒成焦炭的大松木。<newline><newline>丁春秋鬚眉俱焦，衣服也燒得破破爛爛，狼狽之極，他害怕師父陰魂顯靈，不敢再在這裏逞兇，叫道：「走吧！」一晃身間，身子已在七八丈外。<newline><newline>星宿派弟子沒命地跟着逃走，鑼鼓喇叭，丟了一地，那篇「恭頌星宿老仙揚威中原贊」並沒讀完，卻已給大火燒去了一大截，隨風飛舞。<newline>只聽得遠處傳來「啊」的一聲慘叫，一名星宿派弟子飛在半空，摔將下來，就此不動。一人面面相覷，料想星宿老怪大敗之餘，惱羞成怒，不知哪一個徒弟出言相慰，拍馬屁拍上了馬腳，給他發掌擊斃。<,虛竹出手給蘇星河內功，原本以為勝券在握的丁春秋被火柱燒到，也燒到許多弟子，急忙叫游坦之出來幫忙，星宿老怪狼狽逃跑。
玄難、段延慶、鳩摩智等都以河蘇星河施出苦肉計誘敵，讓丁春秋耗費功力來燒一地聾啞漢子，然後石破天驚地施以一擊，令他招架不及，鎩羽而去。聾啞老人的智計武功，江湖上向來有名，適才他與星宿老怪開頭一場惡鬥，只打得徑尺粗細的大松樹一株株翻倒，人人看得驚心動魄，他最後施展神功，將星宿老怪逐走，誰都不以死異。<newline><newline>玄難道：「蘇先生神功淵深，逐走老怪，料想他於這場惡鬥之後喪魂落魄，不敢再闖中原。先生造福武林，大非鮮淺。」<newline>蘇星河瞥眼見到虛竹手指上戴小師父的寶石戒指，方明其中究竟，又悲又喜，眼見的弟子死了十之八九，餘下的一二成也已重傷難愈，甚是哀痛，更記掛便師父安危，向玄難、慕容復等敷衍了幾句，便拉父虛竹的手，道：「小師父，請你跟我進來。」<newline>虛竹眼望玄難，等他示下。玄難道：「蘇前輩是武林高人，有什麼吩咐，你一概遵命便是。」虛竹應道：「是！」跟併蘇星河從破洞中走進木屋。蘇星河隨手移過一塊木板，擋住了破洞。<newline>諸人江湖上見多識廣，都知他此舉是不欲旁人進去窺探，自是誰也不會多管閒事。唯一併非「見多識廣」的，只一個段譽。但他這時早又已全神貫注於王語嫣身上，連蘇星河和虛竹進屋也不知道，哪有餘暇去理會別事？<newline><newline><newline>蘇星河與虛竹攜手進屋，穿過兩處板壁，只見那老人伏在地下，伸手一探，已然逝世。此事他早已料到八九成，但仍忍不住悲從中來，跪下磕頭，泣道：「師父，師父，你終於舍弟子而去了！」<newline><newline>虛竹心想：「這老人果然是蘇老前輩的師父。」<newline><newline>蘇星河收淚站起，扶起師父的屍身，倚在板壁上端端正正地坐好，跟你扶住虛竹，讓他也倚壁而坐，和那老人的屍體並肩。<newline><newline>虛竹心下嘀咕：「他叫我和老先生的屍體排排坐，卻做什麼？難道……難道……要我陪他師父一塊兒死嗎？」身上不禁感到一陣涼意，要想站起，卻又不敢。,其他人以為這是蘇星河安排的苦肉計，不以為異，蘇星河卻看到虛竹手上的寶石戒指，他帶虛竹進去小木屋，到老人的屍身嗑頭哭泣。 他叫虛竹和老人屍體並肩而坐。
>蘇星河一整身上燒爛了的衣衫，忽向虛竹跪倒，磕下頭去，說道：「逍遙派不肖弟子蘇星河，拜見本派新任掌門。」這一下只嚇得虛竹手足無措，心中只說：「這人可真瘋了！這人可真瘋了！」忙跪下磕頭還禮，說道：「老前輩行此大禮，可折殺小僧了。」<newline><newline>蘇星河正色道：「師弟，你是我師父的關門弟子，然而是本派掌門。我雖是師兄，卻也要向你磕頭！」<newline><newline>虛竹道：「這個……這個……」才知蘇星河並非發瘋，但唯其不是發瘋，自己的處境更加尷尬，肚裏只連珠價叫苦。<newline>蘇星河道：「師弟，我這條命是你救的，師父的心願是你完成的，受我磕這幾個頭，也是該的。師父叫你拜他拿師，叫你磕九個頭，你磕了沒有？」虛竹道：「頭是磕過的，不過當時我不知道是拜師。我是少林派弟子，不能改入別派。」蘇星河道：「師父當然已想到了這一「，他老人家定是化去了你原來武功，再傳你本派功夫。師父已將畢生功力都傳了給你，是不是？」虛竹只得點頭道：「是。」蘇星河道：「本派掌門人標記的這枚寶石指環，是師父從自己手上除下來，給你戴在手上的，是不是？」虛竹道：「是！不過……不過我實在不知道這是什麼掌門人的標記。」<newline><newline>蘇星河盤膝坐地，說道：「師弟，你福澤深厚之極。我和丁春秋想這隻寶石指環，想了幾十年，始終不能到手，你卻在一個時辰之內，便受到師父垂青。」<newline><newline>虛竹忙除下指環遞過，說道：「前輩拿去便是，這隻指環，小僧半點用處也沒有。」<newline><newline>蘇星河不接，臉色一沉，道：「師弟，你受師父臨死時重託，豈能推卸責任？師父將指環交給你，是叫你去除滅丁春秋這廝，是不是？」<newline><newline>虛竹道：「正是。但小僧功行淺薄，怎能當此重任？」, 蘇星河跪下拜虛竹為逍遙派的掌門人，說明擁有寶石指環者便能成為派系的掌門人。可是虛竹卻推託此責任。
>蘇星河嘆了口氣，將寶石指環套回虛竹指上，說道：「師弟，這中間原委，你多有未知，我簡略跟你一說。本派叫做逍遙派，向來的規矩，掌門人不一定由大弟子出任，門下弟子之中誰的武功最強，便由誰做掌門。」<newline><newline>虛竹道：「是，是，不過小僧武功差勁之極。」<newline>蘇星河不理他打岔，說道：「咱們師父共有同門三人，師父排行第二，但他武功強過咱們的師伯，因此便由他做掌門人。後來師父收了我和丁春秋兩個弟子，師父定下規矩，他所學甚雜，誰要做掌門，各種本事都要比試，不但比武，還得比琴棋書畫。丁春秋於各種雜學一竅不通，又做了大大對不起師父之事，竟爾忽施暗算，將師父打下深谷，又將我打得重傷。」<newline><newline>虛竹在薛家莊的地窖中曾聽薛慕華說過一些其中情由，哪料到這件事竟會套到自己頭上，心下只暗暗叫苦，順口道：「丁施主那時居然並不殺你。」<newline>蘇星河道：「你別以爲他尚有一念之仁，留下了我性命。一來他一時攻不破我所佈下的五行八卦、奇門遁甲的陣勢；二來我跟他說：‘丁春秋，你暗算師父，武功又勝過我，但逍遙派最深奧的功夫，你卻摸不到個邊兒，《北冥神功》這部經卷，你要不要看？「凌波微步」的輕功，你要不要學？「天山六陽掌」呢？「天山折梅手」呢？「天長地久不老長春功」呢？’<newline>「那都是本派最上乘的武功，連我們師父也因多務雜學，有許多功夫並沒學會。丁春秋一聽之下，喜歡得全身發顫，說道：‘你將這些武功祕笈交了出來，今日便饒你性命。’我道：‘我怎會有此等祕笈？但師父保藏祕笈的所在，我倒知道。你要殺我，儘管下手。’丁春秋道：‘祕笈當然是在星宿海旁，我豈有不知？’我道：‘不錯，確是在星宿海旁，你有本事，儘管自己去找。’他沉吟半晌，知道星宿海周遭數百里，小小几部祕笈不知藏在何處，確實難找，便道：‘好，我不殺你。不過從今而後，你須當裝聾作啞，不能將本派的祕密泄漏出去。’<newline>「他爲什麼不殺我？他不過要留下我這個活口，以便逼供。否則殺了我之後，這些祕笈的所在，天下再也沒人知道了。這些武功祕笈，其實並不在星宿海，一向分散在師伯、師父、師叔三人手中。丁春秋定居在星宿海畔，幾乎將每一塊石子都翻了過來，自然沒找到神功祕笈。幾次來找我麻煩，都給我以土木機關、奇門遁甲等方術避開。這一次他又想來問我，眼見無望，而我又破了誓言，他便想殺我泄憤。」, 蘇星河透漏當年丁春秋留他活口的原因就是想要知道聖功秘笈，以便逼供。沒有問到就想殺他洩憤。
>虛竹道：「幸虧前輩……」蘇星河道：「你是本派掌門，怎麼叫我前輩，該當叫我師哥纔是。」虛竹心想：「這件事傷腦筋之極，不知幾時才說得明白。」便道：「你是不是我師兄，暫且不說，就算真是師兄，那也是‘前輩’。」蘇星河點頭道：「這倒有理。幸虧我怎麼？」虛竹道：「幸虧前輩苦苦忍耐，養精蓄銳，直到最後關頭，才突施奇襲，使這星宿老怪大敗虧輸而去。」<newline>蘇星河連連搖手，說道：「師弟，這就是你的不是了，明明是你用師尊所傳神功前來助我，才救了我性命，你怎地謙遜不認？你我是同門師兄弟，掌門之位已定，我性命又是你救的，我無論如何不會來覬覦你這掌門之位。你今後可再也不能見外了。」<newline>虛竹大奇，說道：「我幾時助過你了？說到救命，更加無從談起。」蘇星河想了一想，道：「或許你是出於無心，也未可知。總而言之，你手掌在我背心上一搭，本門的神功傳了過來，方能使我反敗，勝。」虛竹道：「唔，原來如此。那是你師父救了你性命，不是我救的。」蘇星河道：「我說這是師尊假你之手救我，你總得認了吧？」虛竹無可再推，只得點頭道：「這個順水人情，既然你叫我非認不可，我就認了。」<newline>蘇星河又道：「剛纔你神功陡發，打了丁春秋一個出其不意，纔將他驚走。倘若當真相鬥，你我二人合力，仍然不是他敵手。要致丁春秋於死地，第一須得內力強過了他，第二要善於運使本門的高明武功，如‘天山六陽掌’、‘天山折梅手’等等，武功與內力相結合，才能生出極大威力。我因多務雜學，不專心於習武，以致武功修為及不上丁春秋，否則的話，師父只須將內力注入我身，便能收拾這叛徒了。再者，我有個師叔，內力武功均瀟實不低，不知怎地，她竟丁丁春秋所惑，和他聯手對付我師父。這位師叔喜歡英俊瀟灑的美少年，當年丁春秋年輕俊雅，由此而討得師叔歡心。丁春秋有些武功，好比‘小無相功’，就是從這位師叔處學得。倘若我們向丁春秋發難，這位師叔又全力助他，除他便大大不易。這三十年來，師父和我想方設法，始終找不到人來承襲師父的武功。眼見師父年事已高，這傳人便更加難找了，非但要悟心奇高，尚須是個英俊瀟灑的美少年……」<newline><newline>虛竹道：「小僧相貌醜陋，決計沒做尊師傳人的資格。老前輩，你去找一位英俊瀟灑的美少年來，我將尊師的神功交了給他，也就是了。」<newline><newline>蘇星河一怔，道：「本派神功和心脈氣血相連，功在人在，功消人亡。師父傳了你神功後便即去世，難道你沒見到麼？」<newline><newline>虛竹連連頓足，道：「這便如何是好？叫我誤了尊師和前輩的大事。」<newline>蘇星河道：「師弟，這便是你肩頭上的擔子了。師父設下這個棋局，旨在考查來人的悟性。這珍瓏實在太難，我苦思了數十年，便始終解不開，只師弟得能解開，‘悟心奇高’這四個字，那是合適了。」<newline><newline>虛竹苦笑道：「一樣的不合適。這個珍瓏，壓根兒不是我自己解的。」於是將師伯祖玄難如何傳音入密、暗中指點之情說了。, 虛竹不知自己幫忙蘇星河趕走丁春秋，不斷退讓不願接受他現在有深厚內功的事實，也說出棋不是他自己下的。
